data,valor
11/04/2016,0.0005200886214598022
12/04/2016,0.0005200886214598022
13/04/2016,0.0005200886214598022
14/04/2016,0.0005200886214598022
15/04/2016,0.0005200886214598022
18/04/2016,0.0005200886214598022
19/04/2016,0.0005200886214598022
20/04/2016,0.0005200886214598022
21/04/2016,0.0005200886214598022
22/04/2016,0.0005200886214598022
25/04/2016,0.0005200886214598022
26/04/2016,0.0005200886214598022
27/04/2016,0.0005200886214598022
28/04/2016,0.0005200886214598022
29/04/2016,0.0005200886214598022
02/05/2016,0.0005200886214598022
03/05/2016,0.0005200886214598022
04/05/2016,0.0005200886214598022
05/05/2016,0.0005200886214598022
06/05/2016,0.0005200886214598022
09/05/2016,0.0005200886214598022
10/05/2016,0.0005200886214598022
11/05/2016,0.0005200886214598022
12/05/2016,0.0005200886214598022
13/05/2016,0.0005200886214598022
16/05/2016,0.0005200886214598022
17/05/2016,0.0005200886214598022
18/05/2016,0.0005200886214598022
19/05/2016,0.0005200886214598022
20/05/2016,0.0005200886214598022
23/05/2016,0.0005200886214598022
24/05/2016,0.0005200886214598022
25/05/2016,0.0005200886214598022
26/05/2016,0.0005200886214598022
27/05/2016,0.0005200886214598022
30/05/2016,0.0005200886214598022
31/05/2016,0.0005200886214598022
01/06/2016,0.0005200886214598022
02/06/2016,0.0005200886214598022
03/06/2016,0.0005200886214598022
06/06/2016,0.0005200886214598022
07/06/2016,0.0005200886214598022
08/06/2016,0.0005200886214598022
09/06/2016,0.0005200886214598022
10/06/2016,0.0005200886214598022
13/06/2016,0.0005200886214598022
14/06/2016,0.0005200886214598022
15/06/2016,0.0005200886214598022
16/06/2016,0.0005200886214598022
17/06/2016,0.0005200886214598022
20/06/2016,0.0005200886214598022
21/06/2016,0.0005200886214598022
22/06/2016,0.0005200886214598022
23/06/2016,0.0005200886214598022
24/06/2016,0.0005200886214598022
27/06/2016,0.0005200886214598022
28/06/2016,0.0005200886214598022
29/06/2016,0.0005200886214598022
30/06/2016,0.0005200886214598022
01/07/2016,0.0005200886214598022
04/07/2016,0.0005200886214598022
05/07/2016,0.0005200886214598022
06/07/2016,0.0005200886214598022
07/07/2016,0.0005200886214598022
08/07/2016,0.0005200886214598022
11/07/2016,0.0005200886214598022
12/07/2016,0.0005200886214598022
13/07/2016,0.0005200886214598022
14/07/2016,0.0005200886214598022
15/07/2016,0.0005200886214598022
18/07/2016,0.0005200886214598022
19/07/2016,0.0005200886214598022
20/07/2016,0.0005200886214598022
21/07/2016,0.0005200886214598022
22/07/2016,0.0005200886214598022
25/07/2016,0.0005200886214598022
26/07/2016,0.0005200886214598022
27/07/2016,0.0005200886214598022
28/07/2016,0.0005200886214598022
29/07/2016,0.0005200886214598022
01/08/2016,0.0005200886214598022
02/08/2016,0.0005200886214598022
03/08/2016,0.0005200886214598022
04/08/2016,0.0005200886214598022
05/08/2016,0.0005200886214598022
08/08/2016,0.0005200886214598022
09/08/2016,0.0005200886214598022
10/08/2016,0.0005200886214598022
11/08/2016,0.0005200886214598022
12/08/2016,0.0005200886214598022
15/08/2016,0.0005200886214598022
16/08/2016,0.0005200886214598022
17/08/2016,0.0005200886214598022
18/08/2016,0.0005200886214598022
19/08/2016,0.0005200886214598022
22/08/2016,0.0005200886214598022
23/08/2016,0.0005200886214598022
24/08/2016,0.0005200886214598022
25/08/2016,0.0005200886214598022
26/08/2016,0.0005200886214598022
29/08/2016,0.0005200886214598022
30/08/2016,0.0005200886214598022
31/08/2016,0.0005200886214598022
01/09/2016,0.0005200886214598022
02/09/2016,0.0005200886214598022
05/09/2016,0.0005200886214598022
06/09/2016,0.0005200886214598022
07/09/2016,0.0005200886214598022
08/09/2016,0.0005200886214598022
09/09/2016,0.0005200886214598022
12/09/2016,0.0005200886214598022
13/09/2016,0.0005200886214598022
14/09/2016,0.0005200886214598022
15/09/2016,0.0005200886214598022
16/09/2016,0.0005200886214598022
19/09/2016,0.0005200886214598022
20/09/2016,0.0005200886214598022
21/09/2016,0.0005200886214598022
22/09/2016,0.0005200886214598022
23/09/2016,0.0005200886214598022
26/09/2016,0.0005200886214598022
27/09/2016,0.0005200886214598022
28/09/2016,0.0005200886214598022
29/09/2016,0.0005200886214598022
30/09/2016,0.0005200886214598022
03/10/2016,0.0005200886214598022
04/10/2016,0.0005200886214598022
05/10/2016,0.0005200886214598022
06/10/2016,0.0005200886214598022
07/10/2016,0.0005200886214598022
10/10/2016,0.0005200886214598022
11/10/2016,0.0005200886214598022
12/10/2016,0.0005200886214598022
13/10/2016,0.0005200886214598022
14/10/2016,0.0005200886214598022
17/10/2016,0.0005200886214598022
18/10/2016,0.0005200886214598022
19/10/2016,0.0005200886214598022
20/10/2016,0.0005200886214598022
21/10/2016,0.0005200886214598022
24/10/2016,0.0005200886214598022
25/10/2016,0.0005200886214598022
26/10/2016,0.0005200886214598022
27/10/2016,0.0005200886214598022
28/10/2016,0.0005200886214598022
31/10/2016,0.0005200886214598022
01/11/2016,0.0005200886214598022
02/11/2016,0.0005200886214598022
03/11/2016,0.0005200886214598022
04/11/2016,0.0005200886214598022
07/11/2016,0.0005200886214598022
08/11/2016,0.0005200886214598022
09/11/2016,0.0005200886214598022
10/11/2016,0.0005200886214598022
11/11/2016,0.0005200886214598022
14/11/2016,0.0005200886214598022
15/11/2016,0.0005200886214598022
16/11/2016,0.0005200886214598022
17/11/2016,0.0005200886214598022
18/11/2016,0.0005200886214598022
21/11/2016,0.0005200886214598022
22/11/2016,0.0005200886214598022
23/11/2016,0.0005200886214598022
24/11/2016,0.0005200886214598022
25/11/2016,0.0005200886214598022
28/11/2016,0.0005200886214598022
29/11/2016,0.0005200886214598022
30/11/2016,0.0005200886214598022
01/12/2016,0.0005200886214598022
02/12/2016,0.0005200886214598022
05/12/2016,0.0005200886214598022
06/12/2016,0.0005200886214598022
07/12/2016,0.0005200886214598022
08/12/2016,0.0005200886214598022
09/12/2016,0.0005200886214598022
12/12/2016,0.0005200886214598022
13/12/2016,0.0005200886214598022
14/12/2016,0.0005200886214598022
15/12/2016,0.0005200886214598022
16/12/2016,0.0005200886214598022
19/12/2016,0.0005200886214598022
20/12/2016,0.0005200886214598022
21/12/2016,0.0005200886214598022
22/12/2016,0.0005200886214598022
23/12/2016,0.0005200886214598022
26/12/2016,0.0005200886214598022
27/12/2016,0.0005200886214598022
28/12/2016,0.0005200886214598022
29/12/2016,0.0005200886214598022
30/12/2016,0.0005200886214598022
02/01/2017,0.0003782865315342665
03/01/2017,0.0003782865315342665
04/01/2017,0.0003782865315342665
05/01/2017,0.0003782865315342665
06/01/2017,0.0003782865315342665
09/01/2017,0.0003782865315342665
10/01/2017,0.0003782865315342665
11/01/2017,0.0003782865315342665
12/01/2017,0.0003782865315342665
13/01/2017,0.0003782865315342665
16/01/2017,0.0003782865315342665
17/01/2017,0.0003782865315342665
18/01/2017,0.0003782865315342665
19/01/2017,0.0003782865315342665
20/01/2017,0.0003782865315342665
23/01/2017,0.0003782865315342665
24/01/2017,0.0003782865315342665
25/01/2017,0.0003782865315342665
26/01/2017,0.0003782865315342665
27/01/2017,0.0003782865315342665
30/01/2017,0.0003782865315342665
31/01/2017,0.0003782865315342665
01/02/2017,0.0003782865315342665
02/02/2017,0.0003782865315342665
03/02/2017,0.0003782865315342665
06/02/2017,0.0003782865315342665
07/02/2017,0.0003782865315342665
08/02/2017,0.0003782865315342665
09/02/2017,0.0003782865315342665
10/02/2017,0.0003782865315342665
13/02/2017,0.0003782865315342665
14/02/2017,0.0003782865315342665
15/02/2017,0.0003782865315342665
16/02/2017,0.0003782865315342665
17/02/2017,0.0003782865315342665
20/02/2017,0.0003782865315342665
21/02/2017,0.0003782865315342665
22/02/2017,0.0003782865315342665
23/02/2017,0.0003782865315342665
24/02/2017,0.0003782865315342665
27/02/2017,0.0003782865315342665
28/02/2017,0.0003782865315342665
01/03/2017,0.0003782865315342665
02/03/2017,0.0003782865315342665
03/03/2017,0.0003782865315342665
06/03/2017,0.0003782865315342665
07/03/2017,0.0003782865315342665
08/03/2017,0.0003782865315342665
09/03/2017,0.0003782865315342665
10/03/2017,0.0003782865315342665
13/03/2017,0.0003782865315342665
14/03/2017,0.0003782865315342665
15/03/2017,0.0003782865315342665
16/03/2017,0.0003782865315342665
17/03/2017,0.0003782865315342665
20/03/2017,0.0003782865315342665
21/03/2017,0.0003782865315342665
22/03/2017,0.0003782865315342665
23/03/2017,0.0003782865315342665
24/03/2017,0.0003782865315342665
27/03/2017,0.0003782865315342665
28/03/2017,0.0003782865315342665
29/03/2017,0.0003782865315342665
30/03/2017,0.0003782865315342665
31/03/2017,0.0003782865315342665
03/04/2017,0.0003782865315342665
04/04/2017,0.0003782865315342665
05/04/2017,0.0003782865315342665
06/04/2017,0.0003782865315342665
07/04/2017,0.0003782865315342665
10/04/2017,0.0003782865315342665
11/04/2017,0.0003782865315342665
12/04/2017,0.0003782865315342665
13/04/2017,0.0003782865315342665
14/04/2017,0.0003782865315342665
17/04/2017,0.0003782865315342665
18/04/2017,0.0003782865315342665
19/04/2017,0.0003782865315342665
20/04/2017,0.0003782865315342665
21/04/2017,0.0003782865315342665
24/04/2017,0.0003782865315342665
25/04/2017,0.0003782865315342665
26/04/2017,0.0003782865315342665
27/04/2017,0.0003782865315342665
28/04/2017,0.0003782865315342665
01/05/2017,0.0003782865315342665
02/05/2017,0.0003782865315342665
03/05/2017,0.0003782865315342665
04/05/2017,0.0003782865315342665
05/05/2017,0.0003782865315342665
08/05/2017,0.0003782865315342665
09/05/2017,0.0003782865315342665
10/05/2017,0.0003782865315342665
11/05/2017,0.0003782865315342665
12/05/2017,0.0003782865315342665
15/05/2017,0.0003782865315342665
16/05/2017,0.0003782865315342665
17/05/2017,0.0003782865315342665
18/05/2017,0.0003782865315342665
19/05/2017,0.0003782865315342665
22/05/2017,0.0003782865315342665
23/05/2017,0.0003782865315342665
24/05/2017,0.0003782865315342665
25/05/2017,0.0003782865315342665
26/05/2017,0.0003782865315342665
29/05/2017,0.0003782865315342665
30/05/2017,0.0003782865315342665
31/05/2017,0.0003782865315342665
01/06/2017,0.0003782865315342665
02/06/2017,0.0003782865315342665
05/06/2017,0.0003782865315342665
06/06/2017,0.0003782865315342665
07/06/2017,0.0003782865315342665
08/06/2017,0.0003782865315342665
09/06/2017,0.0003782865315342665
12/06/2017,0.0003782865315342665
13/06/2017,0.0003782865315342665
14/06/2017,0.0003782865315342665
15/06/2017,0.0003782865315342665
16/06/2017,0.0003782865315342665
19/06/2017,0.0003782865315342665
20/06/2017,0.0003782865315342665
21/06/2017,0.0003782865315342665
22/06/2017,0.0003782865315342665
23/06/2017,0.0003782865315342665
26/06/2017,0.0003782865315342665
27/06/2017,0.0003782865315342665
28/06/2017,0.0003782865315342665
29/06/2017,0.0003782865315342665
30/06/2017,0.0003782865315342665
03/07/2017,0.0003782865315342665
04/07/2017,0.0003782865315342665
05/07/2017,0.0003782865315342665
06/07/2017,0.0003782865315342665
07/07/2017,0.0003782865315342665
10/07/2017,0.0003782865315342665
11/07/2017,0.0003782865315342665
12/07/2017,0.0003782865315342665
13/07/2017,0.0003782865315342665
14/07/2017,0.0003782865315342665
17/07/2017,0.0003782865315342665
18/07/2017,0.0003782865315342665
19/07/2017,0.0003782865315342665
20/07/2017,0.0003782865315342665
21/07/2017,0.0003782865315342665
24/07/2017,0.0003782865315342665
25/07/2017,0.0003782865315342665
26/07/2017,0.0003782865315342665
27/07/2017,0.0003782865315342665
28/07/2017,0.0003782865315342665
31/07/2017,0.0003782865315342665
01/08/2017,0.0003782865315342665
02/08/2017,0.0003782865315342665
03/08/2017,0.0003782865315342665
04/08/2017,0.0003782865315342665
07/08/2017,0.0003782865315342665
08/08/2017,0.0003782865315342665
09/08/2017,0.0003782865315342665
10/08/2017,0.0003782865315342665
11/08/2017,0.0003782865315342665
14/08/2017,0.0003782865315342665
15/08/2017,0.0003782865315342665
16/08/2017,0.0003782865315342665
17/08/2017,0.0003782865315342665
18/08/2017,0.0003782865315342665
21/08/2017,0.0003782865315342665
22/08/2017,0.0003782865315342665
23/08/2017,0.0003782865315342665
24/08/2017,0.0003782865315342665
25/08/2017,0.0003782865315342665
28/08/2017,0.0003782865315342665
29/08/2017,0.0003782865315342665
30/08/2017,0.0003782865315342665
31/08/2017,0.0003782865315342665
01/09/2017,0.0003782865315342665
04/09/2017,0.0003782865315342665
05/09/2017,0.0003782865315342665
06/09/2017,0.0003782865315342665
07/09/2017,0.0003782865315342665
08/09/2017,0.0003782865315342665
11/09/2017,0.0003782865315342665
12/09/2017,0.0003782865315342665
13/09/2017,0.0003782865315342665
14/09/2017,0.0003782865315342665
15/09/2017,0.0003782865315342665
18/09/2017,0.0003782865315342665
19/09/2017,0.0003782865315342665
20/09/2017,0.0003782865315342665
21/09/2017,0.0003782865315342665
22/09/2017,0.0003782865315342665
25/09/2017,0.0003782865315342665
26/09/2017,0.0003782865315342665
27/09/2017,0.0003782865315342665
28/09/2017,0.0003782865315342665
29/09/2017,0.0003782865315342665
02/10/2017,0.0003782865315342665
03/10/2017,0.0003782865315342665
04/10/2017,0.0003782865315342665
05/10/2017,0.0003782865315342665
06/10/2017,0.0003782865315342665
09/10/2017,0.0003782865315342665
10/10/2017,0.0003782865315342665
11/10/2017,0.0003782865315342665
12/10/2017,0.0003782865315342665
13/10/2017,0.0003782865315342665
16/10/2017,0.0003782865315342665
17/10/2017,0.0003782865315342665
18/10/2017,0.0003782865315342665
19/10/2017,0.0003782865315342665
20/10/2017,0.0003782865315342665
23/10/2017,0.0003782865315342665
24/10/2017,0.0003782865315342665
25/10/2017,0.0003782865315342665
26/10/2017,0.0003782865315342665
27/10/2017,0.0003782865315342665
30/10/2017,0.0003782865315342665
31/10/2017,0.0003782865315342665
01/11/2017,0.0003782865315342665
02/11/2017,0.0003782865315342665
03/11/2017,0.0003782865315342665
06/11/2017,0.0003782865315342665
07/11/2017,0.0003782865315342665
08/11/2017,0.0003782865315342665
09/11/2017,0.0003782865315342665
10/11/2017,0.0003782865315342665
13/11/2017,0.0003782865315342665
14/11/2017,0.0003782865315342665
15/11/2017,0.0003782865315342665
16/11/2017,0.0003782865315342665
17/11/2017,0.0003782865315342665
20/11/2017,0.0003782865315342665
21/11/2017,0.0003782865315342665
22/11/2017,0.0003782865315342665
23/11/2017,0.0003782865315342665
24/11/2017,0.0003782865315342665
27/11/2017,0.0003782865315342665
28/11/2017,0.0003782865315342665
29/11/2017,0.0003782865315342665
30/11/2017,0.0003782865315342665
01/12/2017,0.0003782865315342665
04/12/2017,0.0003782865315342665
05/12/2017,0.0003782865315342665
06/12/2017,0.0003782865315342665
07/12/2017,0.0003782865315342665
08/12/2017,0.0003782865315342665
11/12/2017,0.0003782865315342665
12/12/2017,0.0003782865315342665
13/12/2017,0.0003782865315342665
14/12/2017,0.0003782865315342665
15/12/2017,0.0003782865315342665
18/12/2017,0.0003782865315342665
19/12/2017,0.0003782865315342665
20/12/2017,0.0003782865315342665
21/12/2017,0.0003782865315342665
22/12/2017,0.0003782865315342665
25/12/2017,0.0003782865315342665
26/12/2017,0.0003782865315342665
27/12/2017,0.0003782865315342665
28/12/2017,0.0003782865315342665
29/12/2017,0.0003782865315342665
01/01/2018,0.00024993122427763304
02/01/2018,0.00024993122427763304
03/01/2018,0.00024993122427763304
04/01/2018,0.00024993122427763304
05/01/2018,0.00024993122427763304
08/01/2018,0.00024993122427763304
09/01/2018,0.00024993122427763304
10/01/2018,0.00024993122427763304
11/01/2018,0.00024993122427763304
12/01/2018,0.00024993122427763304
15/01/2018,0.00024993122427763304
16/01/2018,0.00024993122427763304
17/01/2018,0.00024993122427763304
18/01/2018,0.00024993122427763304
19/01/2018,0.00024993122427763304
22/01/2018,0.00024993122427763304
23/01/2018,0.00024993122427763304
24/01/2018,0.00024993122427763304
25/01/2018,0.00024993122427763304
26/01/2018,0.00024993122427763304
29/01/2018,0.00024993122427763304
30/01/2018,0.00024993122427763304
31/01/2018,0.00024993122427763304
01/02/2018,0.00024993122427763304
02/02/2018,0.00024993122427763304
05/02/2018,0.00024993122427763304
06/02/2018,0.00024993122427763304
07/02/2018,0.00024993122427763304
08/02/2018,0.00024993122427763304
09/02/2018,0.00024993122427763304
12/02/2018,0.00024993122427763304
13/02/2018,0.00024993122427763304
14/02/2018,0.00024993122427763304
15/02/2018,0.00024993122427763304
16/02/2018,0.00024993122427763304
19/02/2018,0.00024993122427763304
20/02/2018,0.00024993122427763304
21/02/2018,0.00024993122427763304
22/02/2018,0.00024993122427763304
23/02/2018,0.00024993122427763304
26/02/2018,0.00024993122427763304
27/02/2018,0.00024993122427763304
28/02/2018,0.00024993122427763304
01/03/2018,0.00024993122427763304
02/03/2018,0.00024993122427763304
05/03/2018,0.00024993122427763304
06/03/2018,0.00024993122427763304
07/03/2018,0.00024993122427763304
08/03/2018,0.00024993122427763304
09/03/2018,0.00024993122427763304
12/03/2018,0.00024993122427763304
13/03/2018,0.00024993122427763304
14/03/2018,0.00024993122427763304
15/03/2018,0.00024993122427763304
16/03/2018,0.00024993122427763304
19/03/2018,0.00024993122427763304
20/03/2018,0.00024993122427763304
21/03/2018,0.00024993122427763304
22/03/2018,0.00024993122427763304
23/03/2018,0.00024993122427763304
26/03/2018,0.00024993122427763304
27/03/2018,0.00024993122427763304
28/03/2018,0.00024993122427763304
29/03/2018,0.00024993122427763304
30/03/2018,0.00024993122427763304
02/04/2018,0.00024993122427763304
03/04/2018,0.00024993122427763304
04/04/2018,0.00024993122427763304
05/04/2018,0.00024993122427763304
06/04/2018,0.00024993122427763304
09/04/2018,0.00024993122427763304
10/04/2018,0.00024993122427763304
11/04/2018,0.00024993122427763304
12/04/2018,0.00024993122427763304
13/04/2018,0.00024993122427763304
16/04/2018,0.00024993122427763304
17/04/2018,0.00024993122427763304
18/04/2018,0.00024993122427763304
19/04/2018,0.00024993122427763304
20/04/2018,0.00024993122427763304
23/04/2018,0.00024993122427763304
24/04/2018,0.00024993122427763304
25/04/2018,0.00024993122427763304
26/04/2018,0.00024993122427763304
27/04/2018,0.00024993122427763304
30/04/2018,0.00024993122427763304
01/05/2018,0.00024993122427763304
02/05/2018,0.00024993122427763304
03/05/2018,0.00024993122427763304
04/05/2018,0.00024993122427763304
07/05/2018,0.00024993122427763304
08/05/2018,0.00024993122427763304
09/05/2018,0.00024993122427763304
10/05/2018,0.00024993122427763304
11/05/2018,0.00024993122427763304
14/05/2018,0.00024993122427763304
15/05/2018,0.00024993122427763304
16/05/2018,0.00024993122427763304
17/05/2018,0.00024993122427763304
18/05/2018,0.00024993122427763304
21/05/2018,0.00024993122427763304
22/05/2018,0.00024993122427763304
23/05/2018,0.00024993122427763304
24/05/2018,0.00024993122427763304
25/05/2018,0.00024993122427763304
28/05/2018,0.00024993122427763304
29/05/2018,0.00024993122427763304
30/05/2018,0.00024993122427763304
31/05/2018,0.00024993122427763304
01/06/2018,0.00024993122427763304
04/06/2018,0.00024993122427763304
05/06/2018,0.00024993122427763304
06/06/2018,0.00024993122427763304
07/06/2018,0.00024993122427763304
08/06/2018,0.00024993122427763304
11/06/2018,0.00024993122427763304
12/06/2018,0.00024993122427763304
13/06/2018,0.00024993122427763304
14/06/2018,0.00024993122427763304
15/06/2018,0.00024993122427763304
18/06/2018,0.00024993122427763304
19/06/2018,0.00024993122427763304
20/06/2018,0.00024993122427763304
21/06/2018,0.00024993122427763304
22/06/2018,0.00024993122427763304
25/06/2018,0.00024993122427763304
26/06/2018,0.00024993122427763304
27/06/2018,0.00024993122427763304
28/06/2018,0.00024993122427763304
29/06/2018,0.00024993122427763304
02/07/2018,0.00024993122427763304
03/07/2018,0.00024993122427763304
04/07/2018,0.00024993122427763304
05/07/2018,0.00024993122427763304
06/07/2018,0.00024993122427763304
09/07/2018,0.00024993122427763304
10/07/2018,0.00024993122427763304
11/07/2018,0.00024993122427763304
12/07/2018,0.00024993122427763304
13/07/2018,0.00024993122427763304
16/07/2018,0.00024993122427763304
17/07/2018,0.00024993122427763304
18/07/2018,0.00024993122427763304
19/07/2018,0.00024993122427763304
20/07/2018,0.00024993122427763304
23/07/2018,0.00024993122427763304
24/07/2018,0.00024993122427763304
25/07/2018,0.00024993122427763304
26/07/2018,0.00024993122427763304
27/07/2018,0.00024993122427763304
30/07/2018,0.00024993122427763304
31/07/2018,0.00024993122427763304
01/08/2018,0.00024993122427763304
02/08/2018,0.00024993122427763304
03/08/2018,0.00024993122427763304
06/08/2018,0.00024993122427763304
07/08/2018,0.00024993122427763304
08/08/2018,0.00024993122427763304
09/08/2018,0.00024993122427763304
10/08/2018,0.00024993122427763304
13/08/2018,0.00024993122427763304
14/08/2018,0.00024993122427763304
15/08/2018,0.00024993122427763304
16/08/2018,0.00024993122427763304
17/08/2018,0.00024993122427763304
20/08/2018,0.00024993122427763304
21/08/2018,0.00024993122427763304
22/08/2018,0.00024993122427763304
23/08/2018,0.00024993122427763304
24/08/2018,0.00024993122427763304
27/08/2018,0.00024993122427763304
28/08/2018,0.00024993122427763304
29/08/2018,0.00024993122427763304
30/08/2018,0.00024993122427763304
31/08/2018,0.00024993122427763304
03/09/2018,0.00024993122427763304
04/09/2018,0.00024993122427763304
05/09/2018,0.00024993122427763304
06/09/2018,0.00024993122427763304
07/09/2018,0.00024993122427763304
10/09/2018,0.00024993122427763304
11/09/2018,0.00024993122427763304
12/09/2018,0.00024993122427763304
13/09/2018,0.00024993122427763304
14/09/2018,0.00024993122427763304
17/09/2018,0.00024993122427763304
18/09/2018,0.00024993122427763304
19/09/2018,0.00024993122427763304
20/09/2018,0.00024993122427763304
21/09/2018,0.00024993122427763304
24/09/2018,0.00024993122427763304
25/09/2018,0.00024993122427763304
26/09/2018,0.00024993122427763304
27/09/2018,0.00024993122427763304
28/09/2018,0.00024993122427763304
01/10/2018,0.00024993122427763304
02/10/2018,0.00024993122427763304
03/10/2018,0.00024993122427763304
04/10/2018,0.00024993122427763304
05/10/2018,0.00024993122427763304
08/10/2018,0.00024993122427763304
09/10/2018,0.00024993122427763304
10/10/2018,0.00024993122427763304
11/10/2018,0.00024993122427763304
12/10/2018,0.00024993122427763304
15/10/2018,0.00024993122427763304
16/10/2018,0.00024993122427763304
17/10/2018,0.00024993122427763304
18/10/2018,0.00024993122427763304
19/10/2018,0.00024993122427763304
22/10/2018,0.00024993122427763304
23/10/2018,0.00024993122427763304
24/10/2018,0.00024993122427763304
25/10/2018,0.00024993122427763304
26/10/2018,0.00024993122427763304
29/10/2018,0.00024993122427763304
30/10/2018,0.00024993122427763304
31/10/2018,0.00024993122427763304
01/11/2018,0.00024993122427763304
02/11/2018,0.00024993122427763304
05/11/2018,0.00024993122427763304
06/11/2018,0.00024993122427763304
07/11/2018,0.00024993122427763304
08/11/2018,0.00024993122427763304
09/11/2018,0.00024993122427763304
12/11/2018,0.00024993122427763304
13/11/2018,0.00024993122427763304
14/11/2018,0.00024993122427763304
15/11/2018,0.00024993122427763304
16/11/2018,0.00024993122427763304
19/11/2018,0.00024993122427763304
20/11/2018,0.00024993122427763304
21/11/2018,0.00024993122427763304
22/11/2018,0.00024993122427763304
23/11/2018,0.00024993122427763304
26/11/2018,0.00024993122427763304
27/11/2018,0.00024993122427763304
28/11/2018,0.00024993122427763304
29/11/2018,0.00024993122427763304
30/11/2018,0.00024993122427763304
03/12/2018,0.00024993122427763304
04/12/2018,0.00024993122427763304
05/12/2018,0.00024993122427763304
06/12/2018,0.00024993122427763304
07/12/2018,0.00024993122427763304
10/12/2018,0.00024993122427763304
11/12/2018,0.00024993122427763304
12/12/2018,0.00024993122427763304
13/12/2018,0.00024993122427763304
14/12/2018,0.00024993122427763304
17/12/2018,0.00024993122427763304
18/12/2018,0.00024993122427763304
19/12/2018,0.00024993122427763304
20/12/2018,0.00024993122427763304
21/12/2018,0.00024993122427763304
24/12/2018,0.00024993122427763304
25/12/2018,0.00024993122427763304
26/12/2018,0.00024993122427763304
27/12/2018,0.00024993122427763304
28/12/2018,0.00024993122427763304
31/12/2018,0.00024993122427763304
01/01/2019,0.00023125256064071564
02/01/2019,0.00023125256064071564
03/01/2019,0.00023125256064071564
04/01/2019,0.00023125256064071564
07/01/2019,0.00023125256064071564
08/01/2019,0.00023125256064071564
09/01/2019,0.00023125256064071564
10/01/2019,0.00023125256064071564
11/01/2019,0.00023125256064071564
14/01/2019,0.00023125256064071564
15/01/2019,0.00023125256064071564
16/01/2019,0.00023125256064071564
17/01/2019,0.00023125256064071564
18/01/2019,0.00023125256064071564
21/01/2019,0.00023125256064071564
22/01/2019,0.00023125256064071564
23/01/2019,0.00023125256064071564
24/01/2019,0.00023125256064071564
25/01/2019,0.00023125256064071564
28/01/2019,0.00023125256064071564
29/01/2019,0.00023125256064071564
30/01/2019,0.00023125256064071564
31/01/2019,0.00023125256064071564
01/02/2019,0.00023125256064071564
04/02/2019,0.00023125256064071564
05/02/2019,0.00023125256064071564
06/02/2019,0.00023125256064071564
07/02/2019,0.00023125256064071564
08/02/2019,0.00023125256064071564
11/02/2019,0.00023125256064071564
12/02/2019,0.00023125256064071564
13/02/2019,0.00023125256064071564
14/02/2019,0.00023125256064071564
15/02/2019,0.00023125256064071564
18/02/2019,0.00023125256064071564
19/02/2019,0.00023125256064071564
20/02/2019,0.00023125256064071564
21/02/2019,0.00023125256064071564
22/02/2019,0.00023125256064071564
25/02/2019,0.00023125256064071564
